,Unnamed: 0,path,filename,speaker_id,keyword,num_channels,sample_rate,num_frames,duration_sec,path_normalized
36932,36932,/mnt/data/GSC/speech_commands_v0.02/learn/3a3ee7ed_nohash_3.wav,3a3ee7ed_nohash_3.wav,3a3ee7ed,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/3a3ee7ed_nohash_3.wav
36933,36933,/mnt/data/GSC/speech_commands_v0.02/learn/3a3ee7ed_nohash_4.wav,3a3ee7ed_nohash_4.wav,3a3ee7ed,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/3a3ee7ed_nohash_4.wav
36943,36943,/mnt/data/GSC/speech_commands_v0.02/learn/3b3d2f59_nohash_0.wav,3b3d2f59_nohash_0.wav,3b3d2f59,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/3b3d2f59_nohash_0.wav
36944,36944,/mnt/data/GSC/speech_commands_v0.02/learn/3b3d2f59_nohash_1.wav,3b3d2f59_nohash_1.wav,3b3d2f59,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/3b3d2f59_nohash_1.wav
36945,36945,/mnt/data/GSC/speech_commands_v0.02/learn/3b3d2f59_nohash_2.wav,3b3d2f59_nohash_2.wav,3b3d2f59,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/3b3d2f59_nohash_2.wav
36946,36946,/mnt/data/GSC/speech_commands_v0.02/learn/3b3d2f59_nohash_3.wav,3b3d2f59_nohash_3.wav,3b3d2f59,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/3b3d2f59_nohash_3.wav
36985,36985,/mnt/data/GSC/speech_commands_v0.02/learn/40738a2d_nohash_0.wav,40738a2d_nohash_0.wav,40738a2d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/40738a2d_nohash_0.wav
36986,36986,/mnt/data/GSC/speech_commands_v0.02/learn/40738a2d_nohash_1.wav,40738a2d_nohash_1.wav,40738a2d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/40738a2d_nohash_1.wav
36987,36987,/mnt/data/GSC/speech_commands_v0.02/learn/40738a2d_nohash_2.wav,40738a2d_nohash_2.wav,40738a2d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/40738a2d_nohash_2.wav
36988,36988,/mnt/data/GSC/speech_commands_v0.02/learn/40738a2d_nohash_3.wav,40738a2d_nohash_3.wav,40738a2d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/40738a2d_nohash_3.wav
36989,36989,/mnt/data/GSC/speech_commands_v0.02/learn/40738a2d_nohash_4.wav,40738a2d_nohash_4.wav,40738a2d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/40738a2d_nohash_4.wav
37048,37048,/mnt/data/GSC/speech_commands_v0.02/learn/4cee0c60_nohash_0.wav,4cee0c60_nohash_0.wav,4cee0c60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/4cee0c60_nohash_0.wav
37049,37049,/mnt/data/GSC/speech_commands_v0.02/learn/4cee0c60_nohash_1.wav,4cee0c60_nohash_1.wav,4cee0c60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/4cee0c60_nohash_1.wav
37050,37050,/mnt/data/GSC/speech_commands_v0.02/learn/4cee0c60_nohash_2.wav,4cee0c60_nohash_2.wav,4cee0c60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/4cee0c60_nohash_2.wav
37051,37051,/mnt/data/GSC/speech_commands_v0.02/learn/4cee0c60_nohash_3.wav,4cee0c60_nohash_3.wav,4cee0c60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/4cee0c60_nohash_3.wav
37150,37150,/mnt/data/GSC/speech_commands_v0.02/learn/5f5eef60_nohash_0.wav,5f5eef60_nohash_0.wav,5f5eef60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/5f5eef60_nohash_0.wav
37151,37151,/mnt/data/GSC/speech_commands_v0.02/learn/5f5eef60_nohash_1.wav,5f5eef60_nohash_1.wav,5f5eef60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/5f5eef60_nohash_1.wav
37152,37152,/mnt/data/GSC/speech_commands_v0.02/learn/5f5eef60_nohash_2.wav,5f5eef60_nohash_2.wav,5f5eef60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/5f5eef60_nohash_2.wav
37153,37153,/mnt/data/GSC/speech_commands_v0.02/learn/5f5eef60_nohash_3.wav,5f5eef60_nohash_3.wav,5f5eef60,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/5f5eef60_nohash_3.wav
37172,37172,/mnt/data/GSC/speech_commands_v0.02/learn/617aeb6c_nohash_0.wav,617aeb6c_nohash_0.wav,617aeb6c,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/617aeb6c_nohash_0.wav
37173,37173,/mnt/data/GSC/speech_commands_v0.02/learn/617aeb6c_nohash_1.wav,617aeb6c_nohash_1.wav,617aeb6c,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/617aeb6c_nohash_1.wav
37174,37174,/mnt/data/GSC/speech_commands_v0.02/learn/617aeb6c_nohash_2.wav,617aeb6c_nohash_2.wav,617aeb6c,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/617aeb6c_nohash_2.wav
37175,37175,/mnt/data/GSC/speech_commands_v0.02/learn/617aeb6c_nohash_3.wav,617aeb6c_nohash_3.wav,617aeb6c,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/617aeb6c_nohash_3.wav
37176,37176,/mnt/data/GSC/speech_commands_v0.02/learn/617aeb6c_nohash_4.wav,617aeb6c_nohash_4.wav,617aeb6c,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/617aeb6c_nohash_4.wav
37258,37258,/mnt/data/GSC/speech_commands_v0.02/learn/6c88cf25_nohash_0.wav,6c88cf25_nohash_0.wav,6c88cf25,learn,1,16000,12288,0.768,/mnt/data/GSC/normalized-dataset/learn/6c88cf25_nohash_0.wav
37262,37262,/mnt/data/GSC/speech_commands_v0.02/learn/6e899c9a_nohash_0.wav,6e899c9a_nohash_0.wav,6e899c9a,learn,1,16000,14118,0.882375,/mnt/data/GSC/normalized-dataset/learn/6e899c9a_nohash_0.wav
37366,37366,/mnt/data/GSC/speech_commands_v0.02/learn/879a2b38_nohash_0.wav,879a2b38_nohash_0.wav,879a2b38,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/879a2b38_nohash_0.wav
37367,37367,/mnt/data/GSC/speech_commands_v0.02/learn/879a2b38_nohash_1.wav,879a2b38_nohash_1.wav,879a2b38,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/879a2b38_nohash_1.wav
37368,37368,/mnt/data/GSC/speech_commands_v0.02/learn/879a2b38_nohash_2.wav,879a2b38_nohash_2.wav,879a2b38,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/879a2b38_nohash_2.wav
37369,37369,/mnt/data/GSC/speech_commands_v0.02/learn/879a2b38_nohash_3.wav,879a2b38_nohash_3.wav,879a2b38,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/879a2b38_nohash_3.wav
37387,37387,/mnt/data/GSC/speech_commands_v0.02/learn/89947bd7_nohash_0.wav,89947bd7_nohash_0.wav,89947bd7,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/89947bd7_nohash_0.wav
37388,37388,/mnt/data/GSC/speech_commands_v0.02/learn/89947bd7_nohash_1.wav,89947bd7_nohash_1.wav,89947bd7,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/89947bd7_nohash_1.wav
37389,37389,/mnt/data/GSC/speech_commands_v0.02/learn/89947bd7_nohash_2.wav,89947bd7_nohash_2.wav,89947bd7,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/89947bd7_nohash_2.wav
37487,37487,/mnt/data/GSC/speech_commands_v0.02/learn/9f93e408_nohash_0.wav,9f93e408_nohash_0.wav,9f93e408,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/9f93e408_nohash_0.wav
37488,37488,/mnt/data/GSC/speech_commands_v0.02/learn/9f93e408_nohash_1.wav,9f93e408_nohash_1.wav,9f93e408,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/9f93e408_nohash_1.wav
37489,37489,/mnt/data/GSC/speech_commands_v0.02/learn/9f93e408_nohash_2.wav,9f93e408_nohash_2.wav,9f93e408,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/9f93e408_nohash_2.wav
37490,37490,/mnt/data/GSC/speech_commands_v0.02/learn/9f93e408_nohash_3.wav,9f93e408_nohash_3.wav,9f93e408,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/9f93e408_nohash_3.wav
37572,37572,/mnt/data/GSC/speech_commands_v0.02/learn/a95dbfd4_nohash_0.wav,a95dbfd4_nohash_0.wav,a95dbfd4,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/a95dbfd4_nohash_0.wav
37574,37574,/mnt/data/GSC/speech_commands_v0.02/learn/a9ca1818_nohash_0.wav,a9ca1818_nohash_0.wav,a9ca1818,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/a9ca1818_nohash_0.wav
37575,37575,/mnt/data/GSC/speech_commands_v0.02/learn/a9ca1818_nohash_1.wav,a9ca1818_nohash_1.wav,a9ca1818,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/a9ca1818_nohash_1.wav
37576,37576,/mnt/data/GSC/speech_commands_v0.02/learn/a9ca1818_nohash_2.wav,a9ca1818_nohash_2.wav,a9ca1818,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/a9ca1818_nohash_2.wav
37577,37577,/mnt/data/GSC/speech_commands_v0.02/learn/a9ca1818_nohash_3.wav,a9ca1818_nohash_3.wav,a9ca1818,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/a9ca1818_nohash_3.wav
37606,37606,/mnt/data/GSC/speech_commands_v0.02/learn/adc6213f_nohash_0.wav,adc6213f_nohash_0.wav,adc6213f,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/adc6213f_nohash_0.wav
37640,37640,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_0.wav,b4ea0d9a_nohash_0.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_0.wav
37641,37641,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_1.wav,b4ea0d9a_nohash_1.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_1.wav
37642,37642,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_2.wav,b4ea0d9a_nohash_2.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_2.wav
37643,37643,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_3.wav,b4ea0d9a_nohash_3.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_3.wav
37644,37644,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_4.wav,b4ea0d9a_nohash_4.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_4.wav
37645,37645,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_5.wav,b4ea0d9a_nohash_5.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_5.wav
37646,37646,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_6.wav,b4ea0d9a_nohash_6.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_6.wav
37647,37647,/mnt/data/GSC/speech_commands_v0.02/learn/b4ea0d9a_nohash_7.wav,b4ea0d9a_nohash_7.wav,b4ea0d9a,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b4ea0d9a_nohash_7.wav
37648,37648,/mnt/data/GSC/speech_commands_v0.02/learn/b528edb3_nohash_0.wav,b528edb3_nohash_0.wav,b528edb3,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b528edb3_nohash_0.wav
37649,37649,/mnt/data/GSC/speech_commands_v0.02/learn/b528edb3_nohash_1.wav,b528edb3_nohash_1.wav,b528edb3,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b528edb3_nohash_1.wav
37650,37650,/mnt/data/GSC/speech_commands_v0.02/learn/b528edb3_nohash_2.wav,b528edb3_nohash_2.wav,b528edb3,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b528edb3_nohash_2.wav
37651,37651,/mnt/data/GSC/speech_commands_v0.02/learn/b528edb3_nohash_3.wav,b528edb3_nohash_3.wav,b528edb3,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b528edb3_nohash_3.wav
37652,37652,/mnt/data/GSC/speech_commands_v0.02/learn/b528edb3_nohash_4.wav,b528edb3_nohash_4.wav,b528edb3,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/b528edb3_nohash_4.wav
37691,37691,/mnt/data/GSC/speech_commands_v0.02/learn/bbf38549_nohash_0.wav,bbf38549_nohash_0.wav,bbf38549,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/bbf38549_nohash_0.wav
37692,37692,/mnt/data/GSC/speech_commands_v0.02/learn/bbf38549_nohash_1.wav,bbf38549_nohash_1.wav,bbf38549,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/bbf38549_nohash_1.wav
37693,37693,/mnt/data/GSC/speech_commands_v0.02/learn/bbf38549_nohash_2.wav,bbf38549_nohash_2.wav,bbf38549,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/bbf38549_nohash_2.wav
37718,37718,/mnt/data/GSC/speech_commands_v0.02/learn/bf8b8d9e_nohash_0.wav,bf8b8d9e_nohash_0.wav,bf8b8d9e,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/bf8b8d9e_nohash_0.wav
37724,37724,/mnt/data/GSC/speech_commands_v0.02/learn/c0cb43d6_nohash_0.wav,c0cb43d6_nohash_0.wav,c0cb43d6,learn,1,16000,8874,0.554625,/mnt/data/GSC/normalized-dataset/learn/c0cb43d6_nohash_0.wav
37729,37729,/mnt/data/GSC/speech_commands_v0.02/learn/c351e611_nohash_0.wav,c351e611_nohash_0.wav,c351e611,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/c351e611_nohash_0.wav
37730,37730,/mnt/data/GSC/speech_commands_v0.02/learn/c351e611_nohash_1.wav,c351e611_nohash_1.wav,c351e611,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/c351e611_nohash_1.wav
37731,37731,/mnt/data/GSC/speech_commands_v0.02/learn/c351e611_nohash_2.wav,c351e611_nohash_2.wav,c351e611,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/c351e611_nohash_2.wav
37732,37732,/mnt/data/GSC/speech_commands_v0.02/learn/c351e611_nohash_3.wav,c351e611_nohash_3.wav,c351e611,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/c351e611_nohash_3.wav
37733,37733,/mnt/data/GSC/speech_commands_v0.02/learn/c351e611_nohash_4.wav,c351e611_nohash_4.wav,c351e611,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/c351e611_nohash_4.wav
37768,37768,/mnt/data/GSC/speech_commands_v0.02/learn/c7e02d9c_nohash_0.wav,c7e02d9c_nohash_0.wav,c7e02d9c,learn,1,16000,11605,0.7253125,/mnt/data/GSC/normalized-dataset/learn/c7e02d9c_nohash_0.wav
37789,37789,/mnt/data/GSC/speech_commands_v0.02/learn/ca6d5cd1_nohash_0.wav,ca6d5cd1_nohash_0.wav,ca6d5cd1,learn,1,16000,12970,0.810625,/mnt/data/GSC/normalized-dataset/learn/ca6d5cd1_nohash_0.wav
37790,37790,/mnt/data/GSC/speech_commands_v0.02/learn/ca6d5cd1_nohash_1.wav,ca6d5cd1_nohash_1.wav,ca6d5cd1,learn,1,16000,11605,0.7253125,/mnt/data/GSC/normalized-dataset/learn/ca6d5cd1_nohash_1.wav
37825,37825,/mnt/data/GSC/speech_commands_v0.02/learn/ce0cb033_nohash_0.wav,ce0cb033_nohash_0.wav,ce0cb033,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ce0cb033_nohash_0.wav
37826,37826,/mnt/data/GSC/speech_commands_v0.02/learn/ce0cb033_nohash_1.wav,ce0cb033_nohash_1.wav,ce0cb033,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ce0cb033_nohash_1.wav
37827,37827,/mnt/data/GSC/speech_commands_v0.02/learn/ce0cb033_nohash_2.wav,ce0cb033_nohash_2.wav,ce0cb033,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ce0cb033_nohash_2.wav
37828,37828,/mnt/data/GSC/speech_commands_v0.02/learn/ce0cb033_nohash_3.wav,ce0cb033_nohash_3.wav,ce0cb033,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ce0cb033_nohash_3.wav
37829,37829,/mnt/data/GSC/speech_commands_v0.02/learn/ce0cb033_nohash_4.wav,ce0cb033_nohash_4.wav,ce0cb033,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ce0cb033_nohash_4.wav
37866,37866,/mnt/data/GSC/speech_commands_v0.02/learn/d3d8fcd0_nohash_0.wav,d3d8fcd0_nohash_0.wav,d3d8fcd0,learn,1,16000,15701,0.9813125,/mnt/data/GSC/normalized-dataset/learn/d3d8fcd0_nohash_0.wav
37893,37893,/mnt/data/GSC/speech_commands_v0.02/learn/db24628d_nohash_0.wav,db24628d_nohash_0.wav,db24628d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/db24628d_nohash_0.wav
37894,37894,/mnt/data/GSC/speech_commands_v0.02/learn/db24628d_nohash_1.wav,db24628d_nohash_1.wav,db24628d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/db24628d_nohash_1.wav
37895,37895,/mnt/data/GSC/speech_commands_v0.02/learn/db24628d_nohash_2.wav,db24628d_nohash_2.wav,db24628d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/db24628d_nohash_2.wav
37896,37896,/mnt/data/GSC/speech_commands_v0.02/learn/db24628d_nohash_3.wav,db24628d_nohash_3.wav,db24628d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/db24628d_nohash_3.wav
37897,37897,/mnt/data/GSC/speech_commands_v0.02/learn/db24628d_nohash_4.wav,db24628d_nohash_4.wav,db24628d,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/db24628d_nohash_4.wav
37901,37901,/mnt/data/GSC/speech_commands_v0.02/learn/dd664d92_nohash_0.wav,dd664d92_nohash_0.wav,dd664d92,learn,1,16000,9557,0.5973125,/mnt/data/GSC/normalized-dataset/learn/dd664d92_nohash_0.wav
37911,37911,/mnt/data/GSC/speech_commands_v0.02/learn/de89e2ca_nohash_0.wav,de89e2ca_nohash_0.wav,de89e2ca,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/de89e2ca_nohash_0.wav
37912,37912,/mnt/data/GSC/speech_commands_v0.02/learn/de89e2ca_nohash_1.wav,de89e2ca_nohash_1.wav,de89e2ca,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/de89e2ca_nohash_1.wav
37913,37913,/mnt/data/GSC/speech_commands_v0.02/learn/de89e2ca_nohash_2.wav,de89e2ca_nohash_2.wav,de89e2ca,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/de89e2ca_nohash_2.wav
37914,37914,/mnt/data/GSC/speech_commands_v0.02/learn/de89e2ca_nohash_3.wav,de89e2ca_nohash_3.wav,de89e2ca,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/de89e2ca_nohash_3.wav
37915,37915,/mnt/data/GSC/speech_commands_v0.02/learn/de89e2ca_nohash_4.wav,de89e2ca_nohash_4.wav,de89e2ca,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/de89e2ca_nohash_4.wav
37916,37916,/mnt/data/GSC/speech_commands_v0.02/learn/de89e2ca_nohash_5.wav,de89e2ca_nohash_5.wav,de89e2ca,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/de89e2ca_nohash_5.wav
37941,37941,/mnt/data/GSC/speech_commands_v0.02/learn/e4be0cf6_nohash_0.wav,e4be0cf6_nohash_0.wav,e4be0cf6,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/e4be0cf6_nohash_0.wav
37942,37942,/mnt/data/GSC/speech_commands_v0.02/learn/e4be0cf6_nohash_1.wav,e4be0cf6_nohash_1.wav,e4be0cf6,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/e4be0cf6_nohash_1.wav
37943,37943,/mnt/data/GSC/speech_commands_v0.02/learn/e4be0cf6_nohash_2.wav,e4be0cf6_nohash_2.wav,e4be0cf6,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/e4be0cf6_nohash_2.wav
37944,37944,/mnt/data/GSC/speech_commands_v0.02/learn/e4be0cf6_nohash_3.wav,e4be0cf6_nohash_3.wav,e4be0cf6,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/e4be0cf6_nohash_3.wav
37945,37945,/mnt/data/GSC/speech_commands_v0.02/learn/e4be0cf6_nohash_4.wav,e4be0cf6_nohash_4.wav,e4be0cf6,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/e4be0cf6_nohash_4.wav
37976,37976,/mnt/data/GSC/speech_commands_v0.02/learn/ea37ca08_nohash_0.wav,ea37ca08_nohash_0.wav,ea37ca08,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ea37ca08_nohash_0.wav
37998,37998,/mnt/data/GSC/speech_commands_v0.02/learn/ee1d8d49_nohash_0.wav,ee1d8d49_nohash_0.wav,ee1d8d49,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ee1d8d49_nohash_0.wav
37999,37999,/mnt/data/GSC/speech_commands_v0.02/learn/ee1d8d49_nohash_1.wav,ee1d8d49_nohash_1.wav,ee1d8d49,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ee1d8d49_nohash_1.wav
38000,38000,/mnt/data/GSC/speech_commands_v0.02/learn/ee1d8d49_nohash_2.wav,ee1d8d49_nohash_2.wav,ee1d8d49,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ee1d8d49_nohash_2.wav
38001,38001,/mnt/data/GSC/speech_commands_v0.02/learn/ee1d8d49_nohash_3.wav,ee1d8d49_nohash_3.wav,ee1d8d49,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ee1d8d49_nohash_3.wav
38002,38002,/mnt/data/GSC/speech_commands_v0.02/learn/ee1d8d49_nohash_4.wav,ee1d8d49_nohash_4.wav,ee1d8d49,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/ee1d8d49_nohash_4.wav
38081,38081,/mnt/data/GSC/speech_commands_v0.02/learn/f798ac78_nohash_0.wav,f798ac78_nohash_0.wav,f798ac78,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f798ac78_nohash_0.wav
38082,38082,/mnt/data/GSC/speech_commands_v0.02/learn/f798ac78_nohash_1.wav,f798ac78_nohash_1.wav,f798ac78,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f798ac78_nohash_1.wav
38083,38083,/mnt/data/GSC/speech_commands_v0.02/learn/f798ac78_nohash_2.wav,f798ac78_nohash_2.wav,f798ac78,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f798ac78_nohash_2.wav
38084,38084,/mnt/data/GSC/speech_commands_v0.02/learn/f798ac78_nohash_3.wav,f798ac78_nohash_3.wav,f798ac78,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f798ac78_nohash_3.wav
38085,38085,/mnt/data/GSC/speech_commands_v0.02/learn/f798ac78_nohash_4.wav,f798ac78_nohash_4.wav,f798ac78,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f798ac78_nohash_4.wav
38091,38091,/mnt/data/GSC/speech_commands_v0.02/learn/f8ba7c0e_nohash_0.wav,f8ba7c0e_nohash_0.wav,f8ba7c0e,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f8ba7c0e_nohash_0.wav
38092,38092,/mnt/data/GSC/speech_commands_v0.02/learn/f8ba7c0e_nohash_1.wav,f8ba7c0e_nohash_1.wav,f8ba7c0e,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f8ba7c0e_nohash_1.wav
38093,38093,/mnt/data/GSC/speech_commands_v0.02/learn/f8ba7c0e_nohash_2.wav,f8ba7c0e_nohash_2.wav,f8ba7c0e,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f8ba7c0e_nohash_2.wav
38094,38094,/mnt/data/GSC/speech_commands_v0.02/learn/f8ba7c0e_nohash_3.wav,f8ba7c0e_nohash_3.wav,f8ba7c0e,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/f8ba7c0e_nohash_3.wav
38112,38112,/mnt/data/GSC/speech_commands_v0.02/learn/fb8c31a9_nohash_0.wav,fb8c31a9_nohash_0.wav,fb8c31a9,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/fb8c31a9_nohash_0.wav
38113,38113,/mnt/data/GSC/speech_commands_v0.02/learn/fb8c31a9_nohash_1.wav,fb8c31a9_nohash_1.wav,fb8c31a9,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/fb8c31a9_nohash_1.wav
38114,38114,/mnt/data/GSC/speech_commands_v0.02/learn/fb8c31a9_nohash_2.wav,fb8c31a9_nohash_2.wav,fb8c31a9,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/fb8c31a9_nohash_2.wav
38115,38115,/mnt/data/GSC/speech_commands_v0.02/learn/fb8c31a9_nohash_3.wav,fb8c31a9_nohash_3.wav,fb8c31a9,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/fb8c31a9_nohash_3.wav
38116,38116,/mnt/data/GSC/speech_commands_v0.02/learn/fb8c31a9_nohash_4.wav,fb8c31a9_nohash_4.wav,fb8c31a9,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/fb8c31a9_nohash_4.wav
38132,38132,/mnt/data/GSC/speech_commands_v0.02/learn/fd9c7413_nohash_0.wav,fd9c7413_nohash_0.wav,fd9c7413,learn,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/learn/fd9c7413_nohash_0.wav
